id,NL,Code
14049,"""Use $conn$ to query all the columns in the cons table, get all the data, convert each item of the query result to dict, store it as list, and use jsonify to return.","public JSONObject consumption(JdbcTemplate conn){
List Consumption = conn.query(""select * from cons"", new BeanPropertyRowMapper(List.class));
JSONObject jsonObject = new JSONObject();
jsonObject.put(""Consumption"",Consumption);
return jsonObject;
}"
13658,"""Execute the SQL using $db$ (querying the author information in the books table where isbn is $isbn$) and get the first data. If the result of the query is None, then 'ERROR' is returned; otherwise, the result of the query is returned.","public Object bookAuthors(JdbcTemplate db,String isbn){
List author = db.query(""select author from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
if (author.isEmpty()){
return ""Error"";
}else {
return author;
}
}"
14292,"""Execute the SQL statement (query all columns from the genres table) through $db_conn$ to get all the data, convert the execution result to list and return.","public List getGenres(JdbcTemplate db_conn){
List db_result = db_conn.query(""select * from genres"", new BeanPropertyRowMapper(List.class));
return db_result;
}"
14162,"""Set SQL statement: Query date data in wishlist table based on $WISH$, execute SQL statement via $conn$ to get all the data, render and return 'pass.html', where res parameter is all the obtained data.","public String select(JdbcTemplate conn,String WISH,Model model){
List res = conn.query(""select date from wishlist where wish = ?"", new Object[]{WISH}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""res"",res);
return ""pass.html"";
}"
14246,Use $con$ to execute the SQL statement (query all origin in the flights table). Use for loop traversal to query the results and print them.,"public void main(JdbcTemplate con){
List flights = con.query(""select origin from flights"", new BeanPropertyRowMapper(List.class));
for (Object flight : flights) {
System.out.println(flight);
}
}"
11257,"""If the request method is ""POST"", use $conn$ to execute the SQL statement (query all columns in BOOKS table based on $isbn$) and get the first data. If no result is obtained, return the rendered ""error.html"" and finally return the rendered ""book_details.html"", where the book parameter is the query result.","public Object bookDetails(HttpRequest request, JdbcTemplate conn, String isbn,Model model){
if (request.getMethod().equals(""POST"")){
List books = conn.query(""select * from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
if (books.isEmpty()){
return ""error.html"";
}
else {
model.addAttribute(""book"",books.get(0));
return ""book_details.html"";
}
} else {
return ""error.html"";
}
}"
11161,"""Connect to the database via $e$, execute the SQL statement (query all columns in titanic where message is $message$) to get all the data and return the query results.","public List get(DataSource e, String message){
JdbcTemplate conn = new JdbcTemplate(e);
List list = conn.query(""select * from titanic where message= ? "", new Object[]{message}, new BeanPropertyRowMapper(List.class));
return list;
}"
13896,"""Use $conn$ connection to execute SQL statement: Query all columns in flights based on $id$ and get all the data. If the query result is not empty, print it, render and return ""index.html"", where the flights parameter is the query result.","public String index(JdbcTemplate conn,String id,Model model){
List flights = conn.query(""select * from flights where id = ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
if (!flights.isEmpty()){
model.addAttribute(""flights"",flights);
return ""index.html"";
}else {
return null;
}
}"
11663,"""Try to use $connection$ to execute SQL (get all the columns in the tools table where tool_name is $name$), get all the data, then close the $connection$ connection and return the query result. If an exception occurs during execution, return 'fail'.","public Object getTools(JdbcTemplate connection,String name){
try {
List results = connection.query(""select * from tools where tool_name= ?"", new Object[]{name}, new BeanPropertyRowMapper(List.class));
return results;
}catch (Exception e){
return ""fail"";
}
}"
13789,"""Use $conn$ to execute SQL (query the value column in the Passenger table according to $flight_id$) and get all the query results. If there are query results, return the rendered ""sucess.html"" page.","public String putDb(JdbcTemplate conn,String flight_id){
List passenger = conn.query(""select value from passenger where flight_id= ?"", new Object[]{flight_id}, new BeanPropertyRowMapper(List.class));
if (passenger.isEmpty()){
return null;
}else {
return ""sucess.html"";
}
}"
13743,"""Use $conn$ to execute SQL (query all columns in the books table based on $book_id$) and get the first row of data. If the query result is empty, redirect to the 'index' page; otherwise, return the rendered ""book.html"" page and set the book parameter to the query result.","public String book(JdbcTemplate conn,String book_id,Model model){
List books = conn.query(""select * from books where book_id = ?"", new Object[]{book_id}, new BeanPropertyRowMapper(List.class));
if (books.isEmpty()){
return ""index"";
}else {
model.addAttribute(""book"",books.get(0));
return ""book.html"";
}
}"
13533,"""Get the database engine through $pyhive_test_database$. Try to  establish a connection, execute the SQL statement (query all the columns in the TABLES table based on $one_row$), get all the data, and return the query results. Finally, close all connections.","public List testSwitchDatabase(DataSource pyhive_test_database, String one_row){
try {
JdbcTemplate connection = new JdbcTemplate(pyhive_test_database);
List res = connection.query(""select * from TABLES where one_row= ? "", new Object[]{one_row}, new BeanPropertyRowMapper(List.class));
return res;
}finally {
return null;
}
}"
14298,"""Create a cursor object through $connection$. Try to use a cursor to execute the SQL statement: Query all the name in table, convert the query result to list and return. Finally, close the cursor.","public List list(JdbcTemplate connection){
try {
List rval = connection.query(""select name from table"", new BeanPropertyRowMapper(List.class));
return rval;
}finally {
return null;
}
}"
13008,"""Try to use $conn$ to execute SQL (query the value in $mytable$ based on $username$) and get all the data. Finally, return the query result. If a SQLAlchemyError exception occurs, print a specific exception message, exit the program and set the exit code to 1.","public List getPercentile(JdbcTemplate conn,String username){
try {
List information = conn.query(""select value from mytable where username= ?"", new Object[]{username}, new BeanPropertyRowMapper(List.class));
return information;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
13838,"""Set SQL statement to: Get username data in the users table based on $userid$, use $conn$ connection to execute SQL and get the first piece of username data. If the length of the query result is greater than 0, render and return ""orders.html""; otherwise, render and return ""my_orders.html"", where the item parameter is the query result.","public String myOrders(JdbcTemplate conn,String userid,Model model){
List items = conn.query(""select username from users where userid = ?"", new Object[]{userid}, new BeanPropertyRowMapper(List.class));
if (items.isEmpty()){
return ""orders.html"";
}else {
model.addAttribute(""item"",items.get(0));
return ""my_orders.html"";
}
}"
14060,"""Connect to the database through $db$, use the java expression to query all the data in the $tb_name$ table, close the database connection, and return all query results.","public List<Object> testCheck(EntityManager db, Root<Object> tb_name){
CriteriaBuilder cb = db.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(tb_name);
List<Object> result = db.createQuery(cq).getResultList();
return result;
}"
11547,"""Use $conn$ to query the user table for the first piece of age with uname as $uname$, print the query result and return it.","public Object queryUser(JdbcTemplate conn,String uname){
List ages = conn.query(""select age from user where uname = ?"", new Object[]{uname}, new BeanPropertyRowMapper(List.class));
System.out.println(ages.get(0));
return ages.get(0);
}"
13029,Use $engine$ to get the connection. Use the java expression to set up SQL (query the contents of the $bestkrok$ table). Use the connection to execute the SQL and get all the data and return the query results.,"public List<Object> randomKrok(EntityManager engine, Root<Object> bestkrok){
CriteriaBuilder cb = engine.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(bestkrok);
List<Object> items = engine.createQuery(cq).getResultList();
return items;
}"
13905,"""Set the SQL statement (query the newsids column in the Model table through $headline$), execute SQL through $conn$, get all the data, and return it.","public List selectNewsid(JdbcTemplate conn,String headline){
List results = conn.query(""select newsids from model where headline = ?"", new Object[]{headline}, new BeanPropertyRowMapper(List.class));
return results;
}"
13369,"""Use the string matching method to set sql (query the amount of all the information in the exchange_ticker table based on $state$), try to use $conn$ to execute SQL and get the first piece of data, and output this exception if an Exception occurs during execution. Finally, return the 0th character of the 0th piece of data of the query result.","public Object tickerCount(JdbcTemplate conn,String state){
Object count = null;
try {
List results = conn.query(""select count(*) from exchange_ticker where state= ?"", new Object[]{state}, new BeanPropertyRowMapper(List.class));
count = JSONObject.parseObject(results.get(0).toString()).get(0);
}catch (Exception e){
e.printStackTrace();
}
return count;
}"
11130,"""Get the database engine and establish the connection through $db$. Execute the SQL statement (query all columns in the Alltypes where State is $State$) and get all the data to convert the query results to DataFrame type. Return all the query results after the to_json method of the DataFrame is processed, where the orient parameter is 'records'.","public JSONObject selectData(DataSource db, String State){
JdbcTemplate conn = new JdbcTemplate(db);
List data = conn.query(""select * from alltypes where state= ? "", new Object[]{State}, new BeanPropertyRowMapper(List.class));
JSONObject jsonObject = new JSONObject();
jsonObject.put(""orient"",""records"");
jsonObject.put(""data"",data);
return jsonObject;
}"
11297,"""Try to execute SQL with $conn$ (get the metalinks column in published based on $identifier$) and get all the data. Use dumps to process 'MSG' and query result and return. If not, use dumps to process 'MSG':'Gagal unpublish servis CSW!', and finally return the content processed by dumps.","public JSONObject pycswdel(JdbcTemplate conn,String identifier){
JSONObject jsonObject = new JSONObject();
try {
List msg = conn.query(""select metalinks from published where identifier=?"", new Object[]{identifier}, new BeanPropertyRowMapper(List.class));
jsonObject.put(""Msg"",msg);
}catch (Exception e){
jsonObject.put(""Msg"",""Gagal unpublish servis CSW!"");
}
return jsonObject;
}"
13134,"""Use $DATABASEURI$ to get the database engine and connect to the database, execute SQL (get all the columns in the myinsert where name is $name1$) and get all the data, and finally return the rendered ""profile.html"" with the rows_user parameter as the result of the query.","public String profile(DataSource DATABASEURI, String name1,Model model){
JdbcTemplate con = new JdbcTemplate(DATABASEURI);
List rows_user = con.query(""select * from myinsert where name= ? "", new Object[]{name1}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""rows_user"",rows_user);
return ""profile.html"";
}"
13409,"""Use $conn$ to execute SQL based on the java expression (get the first piece of data in $User$ table based on $email$). If the query result is true, print the query result and return True, and finally return False""","public boolean validateLogin(EntityManager conn, Root<Object> User, String email){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(User).where(cb.equal(User.get(""email""),email));
List<Object> us = conn.createQuery(cq).getResultList();
if (us.isEmpty()){
return false;
}
else {
System.out.println(us.get(0));
return true;
}
}"
14236,"""Try to use $conn$ to query all the columns in the flights table where id is $flight_id$, get all the data, and return the execution result. If there is an Exception, print exception message.","public List selectItem(JdbcTemplate conn,String flight_id){
try {
List res = conn.query(""select * from flights where id = ?"", new Object[]{flight_id}, new BeanPropertyRowMapper(List.class));
return res;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
11446,"""Use ORM and $session$ to connect to the database and execute SQL (query all information in $User$ table based on $id$), and get all the queried data. Set assertion to determine whether the query result length is equal to 1.","public void selectRes(EntityManager session, Root<Object> User, String id){
CriteriaBuilder cb = session.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(User).where(cb.equal(User.get(""id""),id));
List<Object> rows = session.createQuery(cq).getResultList();
assert rows.size()==1;
}"
13159,"""Use $connstr$ to get the database engine and connect to the database, where the echo parameter is True, then execute the SQL (get the DATABASE in the data_warehouse_admin where name is $name$) and get all the data, then make sure the connection is closed, and finally return the query results.","public List selectDb(DataSource connstr, String name){
JdbcTemplate engine = new JdbcTemplate(connstr);
List res = engine.query(""select DATABASE from data_warehouse_admin where name= ? "", new Object[]{name}, new BeanPropertyRowMapper(List.class));
return res;
}"
11157,"""Set SQL (query all columns in playertable where uid is $uid$) , execute SQL with $conn$ connection to get all data, render and return 'transactions.html', where the trans parameter is the result of the query.","public String transac(JdbcTemplate conn,String uid,Model model){
List result = conn.query(""select * from playertable where uid= ?"", new Object[]{uid}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""trans"",result);
return ""transactions.html"";
}"
13476,"""Try to execute SQL based on the java expression (get all columns in the $atable$ table with uname as $uname$) and use $conn$ to execute SQL to get all data, then return the query results. If not try then return False.","public Object appUserLogout(EntityManager conn, Root<Object> atable, String uname){
try {
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(atable).where(cb.equal(atable.get(""uname""),uname));
List<Object> results = conn.createQuery(cq).getResultList();
return results;
}catch (Exception e){
return false;
}
}"
13308,"""Use $conn$ to execute SQL (query all columns in the rows_1 table according to $id$), get all the query results, set the assertion to determine whether the returned result is equal to the empty set, and finally return the query result""","public List testFunctions(JdbcTemplate conn,String id){
List stmt = conn.query(""select * from rows_1 where id= ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
assert stmt.size()!=0;
return stmt;
}"
11501,"""Set the SQL query statement to: Get all columns in tokens table by $token$ and use $conn$ to execute the SQL statement to get the first piece of data. If the query result is empty, then return None, otherwise return the obtained query result.","public List checkToken(JdbcTemplate conn,String token){
List res = conn.query(""select * from tokens where token = ?"", new Object[]{token}, new BeanPropertyRowMapper(List.class));
if (res.isEmpty()){
return null;
}else {
return res;
}
}"
13988,""" connect to the database based on $engine$. Set the SQL statement: Query the bars table for 'phone'as $phone$license data. Execute the SQL statement, convert each item of the query result into dict, store as list and return.","public List getBars(DataSource engine, String phone){
JdbcTemplate con = new JdbcTemplate(engine);
List rs = con.query(""select license from bars where phone = ? "", new Object[]{phone}, new BeanPropertyRowMapper(List.class));
return rs;
}"
13316,"""Use $conn$ to execute SQL (query the name column in the passengers table according to $flight_id$) and get all the query results. If no data is obtained, return the rendered 'error.html'; otherwise, return the rendered' flight.html' page.","public String selectFlight(JdbcTemplate conn,String flight_id){
List names_val = conn.query(""select name from passengers where flight_id= ?"", new Object[]{flight_id}, new BeanPropertyRowMapper(List.class));
if (names_val.isEmpty()){
return ""error.html"";
}else {
return ""flight.html"";
}
}"
14013,"""Create the database engine through $db_string$. Try to execute the SQL statement: Use $id$ to get the name data from the use table, get the first piece of data, and return. If an Exception exception occurs, the exception information is printed.","public Object novoSelecionarAluno(DataSource db_string, String id){
try {
JdbcTemplate con = new JdbcTemplate(db_string);
List res = con.query(""select name from use where id= ? "", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return res.get(0);
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
13637,"""Execute the SQL (query data in the ins00 table when the id is $value$) using $db$ and get the first data. Use the for loop to store element 0 for each item in the query result in a list. Finally, we use the join method to convert the list result into a string and return it.","public JSONArray findText(JdbcTemplate db,String value){
List text = db.query(""select data from ins00 where id= ?"", new Object[]{value}, new BeanPropertyRowMapper(List.class));
List result = new ArrayList();
for (Object o : text) {
result.add(JSONObject.parseObject(o.toString().toString()).get(0));
}
return JSONObject.parseArray(result.toString());
}"
14247,"If the request module sends the request in a GET method, render and return 'search.html', where the method parameter is ""get"". If the request module sends the request in a POST method, through the $conn$ connection (querying all columns in the books table where isbn is $ID$) to get all the data, render and return 'search.html', where the results parameter is the execution result and the method parameter is ""post"".","public String searchTemplate(HttpRequest request, JdbcTemplate conn, String ID,Model model){
if (request.getMethod().equals(""POST"")){
List results = conn.query(""select * from books where isbn = ?"", new Object[]{ID}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""results"",results);
model.addAttribute(""method"",""post"");
return ""search.html"";
} else {
model.addAttribute(""method"",""get"");
return ""search.html"";
}
}"
13677,Execute SQL with $conn$ and get all the data. Use A for loop to put the query result into a list and use jsonify to return element 0 in the list.,"public JSONObject api(JdbcTemplate conn,String zcode){
List query_results = conn.query(""select state from zips where zip= ?"", new Object[]{zcode}, new BeanPropertyRowMapper(List.class));
List results = new ArrayList();
for (Object row : query_results) {
results.add(row);
}
return JSONObject.parseObject(results.get(0).toString());
}"
11616,"""Use $conn$ to execute SQL (get all the columns in the 'table' table according to $stromsonst$), get the first data, and finally return the last element of the query result.","public Object getLastRow(JdbcTemplate conn,String stromsonst){
List rows = conn.query(""select * from table where stromsonst= ?"", new Object[]{stromsonst}, new BeanPropertyRowMapper(List.class));
Object row = rows.get(-1);
return row;
}"
11575,"""Use the $conn$ connection to execute the SQL statement (get all the columns in the users table based on $username$ and $password$) and get all the data. If the length of the query result is not 0, print the query result; otherwise, return ""Account does not exist"".","public Object user(JdbcTemplate conn,String username,String password){
List query = conn.query(""select * from users where username = ? and password = ?"", new Object[]{username, password}, new BeanPropertyRowMapper(List.class));
if (query.isEmpty()){
return ""Account does not exist"";
}else {
System.out.println(query);
return query;
}
}"
13160,"""Execute the SQL (get all the columns in the pg_database where dbname is $dbname$) with $conn$, get all the data, and return the query results.","public List sqlCheckDatabase(JdbcTemplate conn,String dbname){
List res = conn.query(""select * from pg_database where dbname= ?"", new Object[]{dbname}, new BeanPropertyRowMapper(List.class));
return res;
}"
13239,"""In ORM, execute the SQL statement using $conn$ (query all columns in the $Assignments$ where the name of assi is $assi_name$) and get all the information. Close the database connection and return the data from the query.","public List<Object> getSource(EntityManager conn, Root<Object> Assignments, String assi_name){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(Assignments).where(cb.equal(Assignments.get(""AssName""),assi_name));
List<Object> results = conn.createQuery(cq).getResultList();
return results;
}"
11499,"""Use $engine$ to get cursor, set SQL (query all information in table_name table based on $key$), execute SQL and get all the query results. Close the connection and return the query results.","public List searchData(DataSource engine, String key){
JdbcTemplate cursor = new JdbcTemplate(engine);
List records = cursor.query(""select * from table_name where key = ? "", new Object[]{key}, new BeanPropertyRowMapper(List.class));
return records;
}"
13785,"""Execute SQL with $conn$ (query all columns in the master table according to $cookies$), get all the query results, print and return the 0th element of the query result.","public Object makeQuery(JdbcTemplate conn,String cookies){
List results = conn.query(""select * from master where cookies = ?"", new Object[]{cookies}, new BeanPropertyRowMapper(List.class));
Object first_row = results.get(0);
System.out.println(first_row);
return first_row;
}"
11178,"Connect to the database with $engine$. Use a java expression to set the SQL statement (get all the data in the $view_group$ where yaml is $yaml$) , execute the SQL to get all the data and return.","public List<Object> queryOldRecs(EntityManager engine, Root<Object> view_group, String yaml){
CriteriaBuilder cb = engine.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(view_group).where(cb.equal(view_group.get(""yaml""),yaml));
List<Object> results = engine.createQuery(cq).getResultList();
return results;
}"
13492,Use $conn$ to execute SQL (get num column in the mytable table based on $id$) and get all the data. Finally set assertion that the length of the query results is 1.,"public void selectNum(JdbcTemplate conn,String id){
List rows = conn.query(""select num from mytable where id = ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
assert rows.size()==1;
}"
11545,Use $engine$ to connect to the database. Set up the SQL statement (query all columns in the transactions table based on $bar$) and execute the SQL statement to get all the data. Convert each item of the query result into dict and store it as list and return it.,"public List getLargestSpenders(DataSource engine, String bar){
JdbcTemplate con = new JdbcTemplate(engine);
List results = con.query(""select * from transactions where bar = ? "", new Object[]{bar}, new BeanPropertyRowMapper(List.class));
return results;
}"
11408,"""Open and read the file ""books.csv"", and the isbn, title, in the circular file uses $conn$ to execute SQL (query all columns in the bookdetails table based on each title and isbn), get all the query results and print them.","public void main(JdbcTemplate conn){
String filePath = ""books.csv"";
try (Scanner sc = new Scanner(new FileReader(filePath))) {
while (sc.hasNextLine()) { //按行读取字符串
String isbn = sc.nextLine();
String title = sc.nextLine();
List res = conn.query(""select * from bookdetails where title = ? and isbn = ?"", new Object[]{isbn,title}, new BeanPropertyRowMapper(List.class));
System.out.println(res);
}
}catch (FileNotFoundException e) {
e.printStackTrace();
}
}"
13995,"""Use $engine$ to connect to the database and create a cursor object. Execute the SQL statement through the cursor and ORM: Query all the data in the $models$ table according to $ia_uri$, convert each item of the query result to dict, store it as list, and return.","public List<Object> getIndex(EntityManager engine, Root<Object> models, String ia_uri){
CriteriaBuilder cb = engine.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(models).where(cb.equal(models.get(""ia_uri""),ia_uri));
List<Object> res = engine.createQuery(cq).getResultList();
return res;
}"
13688,Execute the SQL (query all columns in the student where username is $name$) using $db$ and get the first data. Return if the query result exists.,"public List getStudent(JdbcTemplate db,String name){
List res = db.query(""select * from student where username = ?"", new Object[]{name}, new BeanPropertyRowMapper(List.class));
if (res.isEmpty()){
return null;
}else {
return res;
}
}"
13710,"""Use $session$ to execute SQL (query the country information in the actions table based on $ID$), get all the data, and close $session$. Store the 0th element of each item in the query result into list, use for loop to print each item of data in list, and finally, return the data in list.","public List country(JdbcTemplate session,String ID){
List s = session.query(""select country from actions where ID = ?"", new Object[]{ID}, new BeanPropertyRowMapper(List.class));
List data = new ArrayList();
for (Object o : s) {
data.add(JSONObject.parseObject(o.toString()).get(0));
}
for (Object x : data) {
System.out.println(x);
}
return data;
}"
13016,"""Try to execute the following code: Use $db_connect$ to get the connection; use the connection to execute SQL (query all columns in the ticket table); use the keys of the execution result as a key in the dictionary, each item in the result cursor as value, and finally store the dictionary in list; use jsonify to return the processed dictionary. If an exception occurs, return the {'error': ""fail""} that is processed by jsonify.","public Object dbConnect(DataSource db_connect){
try {
JdbcTemplate engine = new JdbcTemplate(db_connect);
List result = engine.query(""select * from ticket "", new BeanPropertyRowMapper(List.class));
return JSONObject.parseArray(result.toString());
}catch (Exception e){
JSONObject json = new JSONObject();
json.put(""error"",""fail"");
return json;
}
}"
14275,"""Use $conn$ to execute the SQL statement (query all the columns in the happiness) to get all the data, convert each item of the obtained data into dict, store it as list, and use jsonify to return the list content.","public JSONObject happynessIndex(JdbcTemplate conn,String datum){
List data = conn.query(""select * from happiness"", new BeanPropertyRowMapper(List.class));
JSONObject jsonObject = new JSONObject();
jsonObject.put(""data"",data);
return jsonObject;
}"
13964,"""Use $e$ to connect to the database, set the SQL statement to: Query all the columns in the coordinates table with 'id': of $id$, execute SQL to get all the data, convert each item of the query result to dict, store it as list, and return.","public List selectCoordinates(DataSource e, String id){
JdbcTemplate engine = new JdbcTemplate(e);
List result = engine.query(""select * from coordinates where id = ? "", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return result;
}"
13467,""" connect to the database through $engine$, execute SQL based on the java expression (get the type column in the $meteo_table$ table with time greater than $from_time$) and get all the data. Finally return the query results.","public List<Object> getRecentDatapoints(EntityManager engine, Root<Object> meteo_table, String from_time){
CriteriaBuilder cb = engine.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(meteo_table).where(cb.equal(meteo_table.get(""time""),from_time));
List<Object> results = engine.createQuery(cq).getResultList();
return results;
}"
11326,""" connect the database based on $engine$, execute the java expression (query all the columns in the $bar$ table based on $item$), get all the data, convert each item of the query result to dict, store it as list and return.","public List getBestSellingLocations(EntityManager engine, Root<Object> bar, String item){
        CriteriaBuilder cb = engine.getCriteriaBuilder();
        CriteriaQuery<Object> cq = cb.createQuery(Object.class);
        cq.select(bar).where(cb.equal(bar.get(""item""),item));
        List<Object> quantity = engine.createQuery(cq).getResultList();
        return quantity;
    }"
11647,"""Use $connection$ to execute SQL based on the java expression (get the count of all the columns in the $genotypes$ table whose vcf_id is $vcf_id$), get the first piece of data, and finally return the query result.","public Object findVcf(EntityManager connection, Root<Object> genotypes, String vcf_id){
CriteriaBuilder cb = connection.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(genotypes).where(cb.equal(genotypes.get(""vcf_id""),vcf_id));
List<Object> counts = connection.createQuery(cq).getResultList();
return counts.get(0);
}"
14048,"""Try to set the SQL statement to query the MANAGER_HALL_ID data in manager where MANAGER_ID is $managerid$ and use the% operator to match the conditions in the SQL string. Use $conn$ to execute the SQL statement, get all the data and return all the query results. If an exception occurs, return False.","public Object getId(JdbcTemplate conn,String managerid){
try {
List hall_all_id = conn.query(""select manager_hall_id from manager where manager_id= ?"", new Object[]{managerid}, new BeanPropertyRowMapper(List.class));
return hall_all_id;
}catch (Exception e){
return false;
}
}"
14090,"Connect to the database according to $engine$. Set the SQL statement (get the statistics of the ovie_id data from the links table), execute the SQL, and get the first piece of data. If the data obtained is not empty, return the query result; otherwise, return 'fail' through logging.error ().","public Object query(DataSource engine){
JdbcTemplate conn = new JdbcTemplate(engine);
List count = conn.query(""select count(ovie_id) from links"", new BeanPropertyRowMapper(List.class));
if (count.isEmpty()){
return ""fail"";
}else {
return count;
}
}"
13333,"""Get the database engine through $db_string$. Try to execute the SQL statement (query all the columns in the tb_user table based on $id$ and $nome$), get all the data and use for loop to insert each item of the query result into a list and return. If an Exception is caught, print the exception and return False.","public Object listarProfessoresNome(DataSource db_string, String id,String nome){
Object res = null;
try {
JdbcTemplate db = new JdbcTemplate(db_string);
List result = db.query(""select * from tb_user where id=? and nome=? "", new Object[]{id,nome}, new BeanPropertyRowMapper(List.class));
List answer = new ArrayList();
for (Object part : result) {
answer.add(part);
}
res = answer;
}catch (Exception e){
e.printStackTrace();
res = false;
}
return res;
}"
11007,"""When user is in $session$, use $conn$ to execute SQL (query all columns in the pedidos table based on $clienteid$ and $productoid$) and get all the data. If the length of the query result is 0, return directly, otherwise return the [0] [0] element of the query result. Print ""error"" information if it is not in $session$.","public Object queryFromCarrito(JdbcTemplate conn, String clienteid,String productoid, HttpSession session){
if (session.getAttribute(""user"")!=null){
List result = conn.query(""select * from pedidos where clienteid=? and productoid=?"", new Object[]{clienteid,productoid}, new BeanPropertyRowMapper(List.class));
if (result.isEmpty()){
return null;
}else {
return JSONObject.parseObject(result.get(0).toString()).get(0);
}
}else {
System.out.println(""error"");
return null;
}
}"
13963,"""Get the database engine through $db_cnf$ and establish a connection. Use the java expression to set the SQL statement (query all the data in the $table$ table according to $id$), execute SQL to get all the data and return.","public List readAllResults(EntityManager db_cnf, Root<Object> table, String id){
CriteriaBuilder cb = db_cnf.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(table).where(cb.equal(table.get(""id""),id));
List<Object> results = db_cnf.createQuery(cq).getResultList();
return results;
}"
11429,"""Set up SQL (query SQL column in sqlite_master table based on $type$), use $conn$ to execute SQL and get the first piece of data, and return the 0th element of the query result.","public Object getTableSchema(JdbcTemplate conn,String type){
List res = conn.query(""select sql from sqlite_master where type = ?"", new Object[]{type}, new BeanPropertyRowMapper(List.class));
return res.get(0);
}"
11586,"Execute the SQL statement through $engine$, and the content is as follows: Query all the columns in the 'mytable' table based on $mid$ and get all the data. Set the assertion to determine that the length of the returned result is not 0 and return all query results.","public List testHasTable(JdbcTemplate engine,String mid){
List d = engine.query(""select * from mytable where mid = ?"", new Object[]{mid}, new BeanPropertyRowMapper(List.class));
assert d.size()!=0;
return d;
}"
11047,"""Use $conn$ to execute SQL (query the review information in the reviews table based on $user_id$ and $book_id$) and get all the data. Pass in the query result as the ""review"" parameter and navigate to the ""book"" page through url_for and redirect.","public Object submitReview(JdbcTemplate conn,String user_id,String book_id,Model model){
List review = conn.query(""select review from reviews where user_id=? and book_id=?"", new Object[]{user_id,book_id}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""review"",review);
return ""book"";
}"
11588,"Execute SQL through $conn$ (query the first title data in books based on $isbn$), render and return 'book_select.html', where the title parameter is the query result.","public Object bookSelect(JdbcTemplate conn,String isbn,Model model){
List result = conn.query(""select title from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""title"",result);
return ""book_select.html"";
}"
14233,Set the query statement: Get all the columns in getTopVentas and execute SQL to get all the data through the $db_conn$ connection. Use for loop to store each element in the query result into list and return the list content.,"public List getTop(JdbcTemplate db_conn){
List result = db_conn.query(""select * from gettopventas "", new BeanPropertyRowMapper(List.class));
List top = new ArrayList();
for (Object r : result) {
top.add(r);
}
return top;
}"
13430,Use $conn$ to execute the SQL (get the value column in stats_master table based on $id$). Then use for loop to convert each item of the query results into list and finally return the list.,"public List getStatsMaster(JdbcTemplate conn,String id){
List result_proxy = conn.query(""select value from stats_master where id =?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
List a = new ArrayList();
for (Object r : result_proxy) {
a.add(r);
}
return a;
}"
14018,"Connect to the database through the $conn$ and execute the SQL statement: Query all tablename in the pg_tables table that a schemaname is $public$, store the 0th element of each item of the query result as list and return.","public void postgresqlTable(DataSource conn, String publics){
JdbcTemplate connection = new JdbcTemplate(conn);
List table_tup = connection.query(""select tablename from pg_tables where schemaname = ? "", new Object[]{publics}, new BeanPropertyRowMapper(List.class));
List tables = new ArrayList();
for (Object tup : table_tup) {
tables.add(JSONObject.parseObject(tup.toString()).get(0));
}
System.out.println(tables);
}"
